Kernel,N,State,NLPD,MSLL,CRPS
SqExp,5,Prey,2.60893867800368,0.12485303322702,1.41718872720058
SqExp,5,Predator,2.4893757849629,-0.0152811896126775,1.66250257895255
Matern 1/2,5,Prey,2.60893869524791,0.12485305047125,1.41718861816142
Matern 1/2,5,Predator,2.48936954310373,-0.0152874314718488,1.66249167564574
Matern 3/2,5,Prey,2.60893796323136,0.124852318454698,1.41718845658611
Matern 3/2,5,Predator,2.48937458167392,-0.0152823929016575,1.66250047987065
Matern 5/2,5,Prey,2.60893850686868,0.124852862092017,1.41718867993584
Matern 5/2,5,Predator,2.48937549473172,-0.0152814798438627,1.66250206632641
RatQuad,5,Prey,2.60893859814854,0.124852953371884,1.41718871615953
RatQuad,5,Predator,2.48937570049122,-0.0152812740843603,1.6625024309185
Periodic,5,Prey,2.60893904764183,0.124853402865169,1.41718878347182
Periodic,5,Predator,2.48937585214108,-0.0152811224344983,1.6625027133972
SqExp,10,Prey,2.35656124178749,-0.000597386780253347,1.3994522290371
SqExp,10,Predator,1.59122557110715,-0.912338039459049,0.959373404968666
Matern 1/2,10,Prey,1.87448381437017,-0.482674814197575,0.974606909236081
Matern 1/2,10,Predator,1.95522498930472,-0.548338621261488,1.20234098985022
Matern 3/2,10,Prey,1.62613671242313,-0.731021916144621,0.945091654665418
Matern 3/2,10,Predator,1.70079949601387,-0.802764114552331,1.19026455554577
Matern 5/2,10,Prey,1.62538720135397,-0.731771427213778,0.954434881462772
Matern 5/2,10,Predator,1.68384095359809,-0.819722656968113,1.11727820562025
RatQuad,10,Prey,2.35656077725728,-0.000597851310465838,1.3994515287656
RatQuad,10,Predator,1.79021764724444,-0.713345963321764,0.987162517003811
Periodic,10,Prey,2.35656124598802,-0.000597382579723717,1.39945223810106
Periodic,10,Predator,2.51847241786783,0.0149088073016241,1.67893761586348
SqExp,25,Prey,2.36205442466631,-0.00359928275709653,1.43956509448973
SqExp,25,Predator,2.49818878317653,0.00434545909397169,1.66810777938718
Matern 1/2,25,Prey,1.22441640902893,-1.14123729839448,0.516940685026171
Matern 1/2,25,Predator,1.10944651384864,-1.38439681023391,0.438558835214722
Matern 3/2,25,Prey,0.448424173469026,-1.91722953395438,0.37394750654035
Matern 3/2,25,Predator,0.0516344529332699,-2.44220887114929,0.240050807721525
Matern 5/2,25,Prey,0.244624340830075,-2.12102936659333,0.348769915002444
Matern 5/2,25,Predator,0.160384700423855,-2.3334586236587,0.225754494560746
RatQuad,25,Prey,0.742326698469522,-1.62332700895389,0.385435015176735
RatQuad,25,Predator,2.49818870093273,0.00434537685017256,1.66810764085427
Periodic,25,Prey,2.36205435769244,-0.00359934973096419,1.43956505736863
Periodic,25,Predator,2.49818890777009,0.00434558368753255,1.66810783963662
SqExp,50,Prey,2.35231900043207,-5.87582970543465e-06,1.41763735275469
SqExp,50,Predator,2.46765950875034,-0.000279009629527052,1.65670655015938
Matern 1/2,50,Prey,0.402825941855119,-1.94949893440665,0.157593513224007
Matern 1/2,50,Predator,0.285330197395853,-2.18260832098401,0.136298012732345
Matern 3/2,50,Prey,-1.09963656587825,-3.45196144214002,0.0376460550944596
Matern 3/2,50,Predator,-1.39819477886871,-3.86613329724858,0.0269863302742968
Matern 5/2,50,Prey,-1.63720160351507,-3.98952647977684,0.0231310651265182
Matern 5/2,50,Predator,-1.86736673032134,-4.3353052487012,0.0180044371682703
RatQuad,50,Prey,-1.95484885487889,-4.30717373114067,0.0181508410640582
RatQuad,50,Predator,-2.04793637867201,-4.51587489705187,0.0159355428600199
Periodic,50,Prey,2.35231905258299,-5.82367877588208e-06,1.41763742230147
Periodic,50,Predator,2.46765950473942,-0.000279013640443576,1.65670656971792
