Kernel,N,State,NLPD,MSLL,CRPS
SqExp,5,Prey,3.0899088369286,0.614322352163348,2.25766061901363
SqExp,5,Predator,2.59926714999611,0.0933046262269685,1.72270556040884
Matern 1/2,5,Prey,2.4225377133664,-0.0530487713988471,1.45043529552419
Matern 1/2,5,Predator,2.58723322238539,0.0812706986162465,1.71429833104485
Matern 3/2,5,Prey,3.26202615286252,0.786439668097265,2.60970653990443
Matern 3/2,5,Predator,2.92594601663995,0.419983492870813,2.06771455738198
Matern 5/2,5,Prey,2.56096679553609,0.085380310770836,1.55779820205839
Matern 5/2,5,Predator,2.70790241129632,0.201939887527177,1.81297762328452
RatQuad,5,Prey,3.15274966499,0.677163180224751,2.37794322649486
RatQuad,5,Predator,2.73537418737329,0.229411663604148,1.83970538597481
Periodic,5,Prey,2.59587846975659,0.12029198499134,1.4158528882546
Periodic,5,Predator,2.49021474110872,-0.0157477826604193,1.66319491026305
SqExp,10,Prey,1.55403548522324,-0.875499430294233,0.885493872990068
SqExp,10,Predator,1.61726618751726,-0.904326809015201,0.964229112410056
Matern 1/2,10,Prey,1.87753445870073,-0.552000456816745,0.970295272569654
Matern 1/2,10,Predator,1.98058942667171,-0.541003569860752,1.13636853515891
Matern 3/2,10,Prey,1.57674841227792,-0.852786503239548,0.885139424373953
Matern 3/2,10,Predator,1.55953031991319,-0.962062676619266,1.0051579995751
Matern 5/2,10,Prey,1.51661808742091,-0.912916828096566,0.874013045789804
Matern 5/2,10,Predator,1.45934570416857,-1.06224729236389,0.967378748078412
RatQuad,10,Prey,1.53759548887112,-0.891939426646348,0.885355177314426
RatQuad,10,Predator,1.74001630068039,-0.78157669585207,0.99572562685997
Periodic,10,Prey,2.41950939934708,-0.0100255161703929,1.57702311236256
Periodic,10,Predator,2.54203498828259,0.020441991750137,1.6906592000929
SqExp,25,Prey,0.734820921264597,-1.62462183755221,0.310768324417818
SqExp,25,Predator,11.0543147744508,8.56202202889277,0.436627902490127
Matern 1/2,25,Prey,1.17096940011645,-1.18847335870036,0.493499624373511
Matern 1/2,25,Predator,1.23359421580267,-1.25869852975537,0.625150232274707
Matern 3/2,25,Prey,0.276499975994884,-2.08294278282192,0.310657210755734
Matern 3/2,25,Predator,0.0556551378423629,-2.43663760771568,0.401028572404204
Matern 5/2,25,Prey,0.0111731184578327,-2.34826964035898,0.277061477404382
Matern 5/2,25,Predator,0.501857009869093,-1.99043573568895,0.406897361354118
RatQuad,25,Prey,0.960850317046164,-1.39859244177064,0.365003790035701
RatQuad,25,Predator,0.299760467713406,-2.19253227784463,0.408130810089129
Periodic,25,Prey,2.36181669232095,0.00237393350414627,1.3959185457342
Periodic,25,Predator,2.49846189659844,0.00616915104040027,1.66867135150155
SqExp,50,Prey,-0.7858061279836,-3.13813090155298,0.0472804071380759
SqExp,50,Predator,-2.86521341152248,-5.33313674756576,0.00661646993376215
Matern 1/2,50,Prey,0.380823712628491,-1.97150106094089,0.156663767134672
Matern 1/2,50,Predator,0.265426915330932,-2.20249642071235,0.135640748438788
Matern 3/2,50,Prey,-1.29319556780725,-3.64552034137664,0.0341578827031863
Matern 3/2,50,Predator,-1.69703231016878,-4.16495564621206,0.0217114748896913
Matern 5/2,50,Prey,-1.40326566786793,-3.75559044143732,0.0253205878932283
Matern 5/2,50,Predator,-2.26902145873676,-4.73694479478004,0.0112344097065714
RatQuad,50,Prey,-1.68961603350279,-4.04194080707218,0.0111652353879335
RatQuad,50,Predator,-2.97519985854459,-5.44312319458788,0.00637984059254486
Periodic,50,Prey,2.35229109826903,-3.36753003578352e-05,1.4171788276381
Periodic,50,Predator,2.46766261977703,-0.000260716266254824,1.6564737607935
