Kernel,N,State,NLPD,MSLL,CRPS
SqExp,5,Prey,2.59587813379636,0.120291649031109,1.41585283444139
SqExp,5,Predator,2.49021465697373,-0.0157478667954104,1.66319474904923
Matern 1/2,5,Prey,2.59587814817422,0.120291663408968,1.41585272464344
Matern 1/2,5,Predator,2.49020395771525,-0.015758566053884,1.66317593565388
Matern 3/2,5,Prey,2.59587748734966,0.120291002584409,1.41585258032502
Matern 3/2,5,Predator,2.49021182724675,-0.0157506965223909,1.66318976057333
Matern 5/2,5,Prey,2.5958779672436,0.120291482478353,1.4158527873978
Matern 5/2,5,Predator,2.49021422671114,-0.015748297058,1.66319399406208
RatQuad,5,Prey,2.59587805287004,0.120291568104789,1.41585282303101
RatQuad,5,Predator,2.49021457208351,-0.0157479516856267,1.66319460057037
Periodic,5,Prey,2.59587846975659,0.12029198499134,1.4158528882546
Periodic,5,Predator,2.49021474110872,-0.0157477826604193,1.66319491026305
SqExp,10,Prey,2.69767254276307,0.0760129331272174,1.39625058225461
SqExp,10,Predator,2.47444866026408,-0.00180133693238314,1.65303973159359
Matern 1/2,10,Prey,2.69767207933768,0.0760124697018233,1.39625032510947
Matern 1/2,10,Predator,1.93286814037394,-0.543381856822514,1.08312448461216
Matern 3/2,10,Prey,2.69767254379704,0.0760129341611848,1.39625055281975
Matern 3/2,10,Predator,1.56200847065338,-0.914241526543076,0.928088824988829
Matern 5/2,10,Prey,2.6976725078575,0.0760128982216426,1.39625058304663
Matern 5/2,10,Predator,1.45873267891045,-1.01751731828601,0.890098539536696
RatQuad,10,Prey,2.69767259000803,0.0760129803721781,1.39625058667038
RatQuad,10,Predator,2.47444862603647,-0.00180137115998289,1.65303965301753
Periodic,10,Prey,2.69767295151583,0.0760133418799792,1.39625060955989
Periodic,10,Predator,2.47444870538429,-0.00180129181216432,1.6530398091219
SqExp,25,Prey,2.3685529548414,-0.00428378730549751,1.4512740385482
SqExp,25,Predator,2.47688947000135,0.00335448442119836,1.66271500397658
Matern 1/2,25,Prey,1.20408090034612,-1.16875584180078,0.398580462134917
Matern 1/2,25,Predator,1.11978408137487,-1.35375090420529,0.44589752150828
Matern 3/2,25,Prey,0.360170729588169,-2.01266601255873,0.230275466386831
Matern 3/2,25,Predator,0.103364581068447,-2.37017040451171,0.232722986977691
Matern 5/2,25,Prey,2.36855270998236,-0.00428403216453615,1.45127354341116
Matern 5/2,25,Predator,-0.19136197573395,-2.6648969613141,0.209867218381625
RatQuad,25,Prey,2.36855290423841,-0.00428383790848859,1.45127389754383
RatQuad,25,Predator,0.292271644952768,-2.18126334062739,0.252293621418076
Periodic,25,Prey,2.36855291393923,-0.00428382820766016,1.45127403475838
Periodic,25,Predator,2.4768898381704,0.0033548525902422,1.6627155357174
SqExp,50,Prey,2.35242257883311,-6.45149081262635e-05,1.41138138701499
SqExp,50,Predator,2.46756220490729,-9.84759294005899e-05,1.65855094429044
Matern 1/2,50,Prey,0.40027724148203,-1.95220985225921,0.1580814828963
Matern 1/2,50,Predator,0.279801722598271,-2.18785895823842,0.136609267570453
Matern 3/2,50,Prey,-1.13371128467193,-3.48619837841316,0.0358100137128483
Matern 3/2,50,Predator,-1.45867102470546,-3.92633170554215,0.0243126703642988
Matern 5/2,50,Prey,-1.70976845178363,-4.06225554552486,0.0204733336051183
Matern 5/2,50,Predator,-1.98517276338977,-4.45283344422646,0.0141913557273262
RatQuad,50,Prey,-1.70152883570881,-4.05401592945005,0.0209663722943587
RatQuad,50,Predator,-2.16179866689392,-4.62945934773061,0.0142234750390814
Periodic,50,Prey,2.35242263044027,-6.44633009619016e-05,1.41138145035465
Periodic,50,Predator,2.46756220607797,-9.84747587219523e-05,1.65855096857742
