Kernel,N,State,NLPD,MSLL,CRPS
SqExp,5,Prey,2.39282660233514,-0.04516260860973,1.45763011958158
SqExp,5,Predator,54.5637737105377,52.057297845079,2.85366937381761
Matern 1/2,5,Prey,2.39282406566779,-0.0451651452770831,1.45762553156879
Matern 1/2,5,Predator,2.43562003444666,-0.0708558310120081,1.56399424500675
Matern 3/2,5,Prey,2.39282628515312,-0.0451629257917585,1.45762953569466
Matern 3/2,5,Predator,6.06803755851623,3.56156169305756,2.22161212892464
Matern 5/2,5,Prey,2.39282648054204,-0.0451627304028314,1.4576299024131
Matern 5/2,5,Predator,12.5089963461289,10.0025204806702,2.50115975124697
RatQuad,5,Prey,2.39282709525957,-0.0451621156853047,1.45763094639565
RatQuad,5,Predator,2.54271227657975,0.0362364111210843,1.68980071664208
Periodic,5,Prey,2.39282696772287,-0.0451622432220016,1.45763091864344
Periodic,5,Predator,2.54279579064698,0.0363199251883106,1.68991491515872
SqExp,10,Prey,2.6170063011705,0.0666469541201164,1.41331736838755
SqExp,10,Predator,2.48488681574714,-0.0143447572948901,1.66138171745313
Matern 1/2,10,Prey,2.61700628266029,0.0666469356099118,1.41331726986416
Matern 1/2,10,Predator,2.48488669496096,-0.0143448780810649,1.66138149928766
Matern 3/2,10,Prey,2.61700621494303,0.0666468678926475,1.41331731945941
Matern 3/2,10,Predator,2.48488680768339,-0.0143447653586382,1.66138168984067
Matern 5/2,10,Prey,2.61700724434944,0.0666478972990596,1.41331747391405
Matern 5/2,10,Predator,2.48488681217954,-0.0143447608624897,1.66138171172569
RatQuad,10,Prey,2.61700631077467,0.0666469637242875,1.41331736734347
RatQuad,10,Predator,2.48488681472043,-0.0143447583215958,1.66138171664676
Periodic,10,Prey,2.61700672099353,0.0666473739431477,1.41331742507041
Periodic,10,Predator,2.48488682257443,-0.0143447504676015,1.66138172132186
SqExp,25,Prey,2.35385352863384,-0.00177960713249347,1.42368498838864
SqExp,25,Predator,2.47053706288305,0.000418031926568064,1.65390853940687
Matern 1/2,25,Prey,1.38935823279754,-0.966274902968797,0.404065145141737
Matern 1/2,25,Predator,1.22071773266264,-1.24940129829385,0.35756897550073
Matern 3/2,25,Prey,2.3538525698186,-0.00178056594773497,1.42368347499734
Matern 3/2,25,Predator,1.79971428170661,-0.670404749249871,0.227694166283438
Matern 5/2,25,Prey,2.35385346170853,-0.00177967405780583,1.42368488760308
Matern 5/2,25,Predator,2.4705369389552,0.000417907998718992,1.65390832553355
RatQuad,25,Prey,2.35385351471578,-0.00177962105055776,1.42368496639308
RatQuad,25,Predator,2.47053706327344,0.00041803231695798,1.65390854110769
Periodic,25,Prey,2.35385352214646,-0.00177961361987524,1.42368499491299
Periodic,25,Predator,2.47053707575551,0.000418044799018388,1.65390856644871
SqExp,50,Prey,2.35305422431005,-0.00055648247078187,1.41167412386183
SqExp,50,Predator,2.468047971515,-0.000233032943114796,1.65436065948266
Matern 1/2,50,Prey,0.621435864893689,-1.73217484188714,0.187248181146601
Matern 1/2,50,Predator,0.638405089011729,-1.82987591544638,0.180970895540758
Matern 3/2,50,Prey,2.05438918588822,-0.299221520892613,0.143592769946274
Matern 3/2,50,Predator,0.0147647419917391,-2.45351626246637,0.137238566470534
Matern 5/2,50,Prey,4.50860895405944,2.15499824727861,0.159331873410086
Matern 5/2,50,Predator,0.0831406268051094,-2.38514037765301,0.130398325994209
RatQuad,50,Prey,-0.0937587683702248,-2.44736947515105,0.125999541541361
RatQuad,50,Predator,0.227178957211081,-2.24110204724703,0.145674354656342
Periodic,50,Prey,2.3530543252812,-0.000556381499629819,1.41167428854997
Periodic,50,Predator,2.46804796823116,-0.000233036226956356,1.65436068158071
