Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0,10,RatQuad,Y,Yes,Default,1,5.95641024409626e-06,3.68708606126514e-06,-0.191892743992401,-5.98879850618989,4.60531312619985,0.000233709247834011,1.18950895850442,1,-59.8874615593791
0,10,RatQuad,Z,Yes,Default,1,0.00217680154488601,0.00103609365235543,0.999105224749474,-4.77353898987025,-3.63614307324354,0.00102751873624983,0.000892985700024731,0.928,0.169411637016893
0,25,SqExp,X,Yes,Default,1,0.000595822496873017,0.000337287325863832,0.999932954216842,-5.71618280409889,-4.52540151939521,0.000371660550633075,6.69116915919283e-05,0.982,39.8803326233684
0,25,SqExp,Y,Yes,Default,1,5.54468676595866e-06,3.76315925479191e-06,-0.0328137368603685,-5.98880087366968,4.69212094047729,0.000233707358853943,1.03074810938665,1,-149.718227464397
0,25,SqExp,Z,Yes,Default,1,0.000594257343767795,0.000337298679051105,0.999933315422515,-5.71685715197975,-4.52613820596769,0.000371258216442933,6.65512083304148e-05,0.982,5.1633012761327
0,25,Matern 1/2,X,Yes,Default,1,0.000754116488857845,0.000281096689222858,0.999892597461195,-4.06457617720856,-2.87379489250487,0.0017065349012043,0.000107187733727083,1,-5.75658416743267
0,25,Matern 1/2,Y,Yes,Default,1,5.54467835618206e-06,3.7631499835298e-06,-0.0328106038696059,-5.98880087387269,4.69212094027428,0.000233707358780194,1.03074498266187,1,-149.718225905192
0,25,Matern 1/2,Z,Yes,Default,1,0.000751169898649126,0.000280424444637229,0.999893450199328,-4.06476553002104,-2.87404658400898,0.00170605877442814,0.000106336701071185,1,-40.4017350606852
0,25,Matern 3/2,X,Yes,Default,1,0.000497963176194747,0.000145646783216146,0.999953169140286,-5.58400759400898,-4.3932263093053,0.00038485301825131,4.67371979949128e-05,0.986,-11.7083176534998
0,25,Matern 3/2,Y,Yes,Default,1,5.54468481821134e-06,3.76315723552036e-06,-0.0328130112432423,-5.98880087377769,4.69212094036929,0.00023370735882261,1.03074738522076,1,-149.718227466845
0,25,Matern 3/2,Z,Yes,Default,1,0.000495183960424247,0.000144970963609247,0.999953696968359,-5.58480389653219,-4.39408495052013,0.000384304926262608,4.62104255778991e-05,0.988,-13.2359831187649
0,25,Matern 5/2,X,Yes,Default,1,0.000488487164431618,0.000185288285136444,0.999954934521464,-5.69348889765581,-4.50270761295212,0.000353073737825996,4.49753475786145e-05,0.988,8.73001034617998
0,25,Matern 5/2,Y,Yes,Default,1,5.54468642901357e-06,3.76315891293281e-06,-0.0328136113342481,-5.98880087365456,4.69212094049242,0.000233707358856424,1.03074798411158,1,-149.718227463976
0,25,Matern 5/2,Z,Yes,Default,1,0.000486331623688492,0.000184797382247352,0.999955337676807,-5.69421790801892,-4.50349896200686,0.000352609673278795,4.4572998546527e-05,0.988,6.26890993441311
0,25,RatQuad,X,Yes,Default,1,0.000573840874139115,0.000290189618133295,0.999937809989144,-5.71940220146979,-4.5286209167661,0.00036500548752069,6.20656308340803e-05,0.984,18.4512328222458
0,25,RatQuad,Y,Yes,Default,1,5.54468659960406e-06,3.76315908624242e-06,-0.0328136748863286,-5.98880087375671,4.69212094039026,0.000233707358833085,1.03074804753656,1,-149.718227466505
0,25,RatQuad,Z,Yes,Default,1,0.000571983939797056,0.000289641752198241,0.999938220561232,-5.72015754701024,-4.52943860099818,0.000364529856025079,6.16558798899261e-05,0.984,8.66322473877968
0,50,SqExp,X,Yes,Default,1,0.000395142168367474,0.000230517864967378,0.999970512060196,-5.84034856280325,-4.64129196137586,0.000306023395649555,2.94289639239142e-05,1,33.0740218662237
0,50,SqExp,Y,Yes,Default,1,5.47694763339319e-06,3.87674809017959e-06,-0.00773223119798216,-5.98880124708998,4.70662361917009,0.000233707061000777,1.00571676673559,1,-299.436103150581
0,50,SqExp,Z,Yes,Default,1,0.00039447774972244,0.00023041830364795,0.999970615296477,-5.84060370738338,-4.64161557769623,0.000305865389910945,2.93259341164311e-05,1,2.83924863820616
0,50,Matern 1/2,X,Yes,Default,1,0.000192272241168851,6.92131803049045e-05,0.999993018144584,-4.69852994952043,-3.49947334809304,0.000880735112534973,6.96789170521119e-06,1,-94.7248474550723
0,50,Matern 1/2,Y,Yes,Default,1,5.47693316350795e-06,3.87673338031929e-06,-0.00772690642533336,-5.98880124711052,4.70662361914955,0.000233707060951265,1.00571145261248,1,-299.436103147834
0,50,Matern 1/2,Z,Yes,Default,1,0.000190751711969494,6.88866401842797e-05,0.99999312910712,-4.69870501231504,-3.49971688262789,0.000880536524648761,6.85715109438085e-06,1,-118.347387277642
0,50,Matern 3/2,X,Yes,Default,1,0.000239707047004267,8.13879420354515e-05,0.999989148262559,-5.76193759193181,-4.56288099050442,0.000304799728042057,1.08300339659292e-05,1,-75.1631116345882
0,50,Matern 3/2,Y,Yes,Default,1,5.47694719712943e-06,3.87674766802829e-06,-0.00773207065708559,-5.98880124707454,4.70662361918552,0.000233707061003035,1.00571660651577,1,-299.436103149706
0,50,Matern 3/2,Z,Yes,Default,1,0.000238789026872022,8.12815030070089e-05,0.999989232744458,-5.76218687570907,-4.56319874602192,0.000304653496882959,1.07457210306345e-05,1,-75.9098028558328
0,50,Matern 5/2,X,Yes,Default,1,0.000297823042505697,0.000121128036012474,0.99998324847824,-5.82150949841392,-4.62245289698653,0.000294961799992417,1.67180187162281e-05,1,-33.8600756143246
0,50,Matern 5/2,Y,Yes,Default,1,5.47694753071825e-06,3.87674799132339e-06,-0.00773219341458264,-5.9888012470585,4.70662361920157,0.000233707061007816,1.00571672902775,1,-299.436103148987
0,50,Matern 5/2,Z,Yes,Default,1,0.000297068802620172,0.000120965489856007,0.99998333557318,-5.82176072012192,-4.62277259043476,0.0002948191116735,1.66310979661571e-05,1,-35.2850328657313
0,50,RatQuad,X,Yes,Default,1,0.000383269202277946,0.000208114561250559,0.999972257504811,-5.84078713655777,-4.64173053513038,0.000303584159490603,2.76870101988865e-05,1,5.84221201922288
0,50,RatQuad,Y,Yes,Default,1,5.47694760341302e-06,3.87674806132149e-06,-0.00773222016556363,-5.98880124698355,4.70662361927653,0.000233707061025557,1.00571675572523,1,-299.436103145253
0,50,RatQuad,Z,Yes,Default,1,0.000382585554203982,0.000207872613125805,0.999972360293659,-5.84104642340755,-4.6420582937204,0.000303425055367386,2.7584426928155e-05,1,-1.55139237246634
0.01,5,SqExp,X,Yes,Default,1,0.0134462776904934,0.00814544613438015,0.965853843550833,-2.70175420328083,-1.70619147929735,0.00805576987521897,0.0340778641362688,1,64.691489910206
0.01,5,SqExp,Y,Yes,Default,1,7.00387159703887e-06,4.4782057958829e-06,-0.647951109474842,-5.98879171849263,4.39291790391661,0.00023371466346271,1.64465520725589,1,-29.9438298541934
0.01,5,SqExp,Z,Yes,Default,1,0.0132943321403969,0.00832809966019156,0.966625917232391,-2.71326161882812,-1.71770541414787,0.00797442978809391,0.0333073346020737,1,0.772802134599064
0.01,5,Matern 1/2,X,Yes,Default,1,0.0134516256314556,0.00818525448212797,0.965826676486799,-2.24593012046953,-1.25036739648604,0.0115927694627845,0.0341049768661749,1,101.695976003297
0.01,5,Matern 1/2,Y,Yes,Default,1,7.00387178770021e-06,4.47820521349841e-06,-0.647951199196808,-5.98879171848298,4.39291790392627,0.00023371466346572,1.64465529679841,1,-29.9438298918658
0.01,5,Matern 1/2,Z,Yes,Default,1,0.0130987990088302,0.00754368314405891,0.967600430061036,-2.23473501222527,-1.23917880754502,0.0116455944752214,0.0323347707990861,1,2.72026975220209
0.01,5,Matern 3/2,X,Yes,Default,1,0.0141516500265335,0.0084997583597665,0.96217736048634,-3.03956988999406,-2.04400716601058,0.00686504340688273,0.0377469942346328,0.88,50.3645014164014
0.01,5,Matern 3/2,Y,Yes,Default,1,7.00387173128392e-06,4.47820557352091e-06,-0.647951172648264,-5.98879171850625,4.392917903903,0.000233714663460059,1.64465527030297,1,-29.9438298842113
0.01,5,Matern 3/2,Z,Yes,Default,1,0.0142612745298665,0.00853936953915133,0.961594540169615,-3.01648123302746,-2.0209250283472,0.0069761740336622,0.0383286489107244,0.888,0.21544425443789
0.01,5,Matern 5/2,X,Yes,Default,1,0.0131403581244235,0.00851020159792048,0.967389904028439,-2.85402090506606,-1.85845818108257,0.00644916120027802,0.0325448757796176,0.81,51.143774332884
